"","race","in_kbp","in_mpv","in_fe","in_wapo","year","sex","state"
"13146","Race unspecified",0,0,1,0,2019,"Male","TX"
"13147","Hispanic",0,0,1,0,2019,"Male","FL"
"13148","Race unspecified",0,0,1,0,2019,"Male","TX"
"13149","NA_PI",0,0,1,0,2019,"Male","IA"
"13150","Race unspecified",0,0,1,0,2019,"Male","CA"
"13151","White",0,0,1,1,2019,"Male","CO"
"13152","Hispanic",0,0,1,0,2019,"Female","CA"
"13153","Hispanic",0,0,1,1,2019,"Male","CO"
"13154","Black",0,0,1,0,2019,"Male","MS"
"13155","Black",0,0,1,1,2019,"Male","NJ"
"13156","White",0,0,1,1,2019,"Male","TX"
"13157","Black",0,0,1,1,2019,"Male","CA"
"13158","Race unspecified",0,0,1,0,2019,"Male","CO"
"13159","Black",0,0,1,0,2019,"Male","CO"
"13160","Black",0,0,1,1,2019,"Male","MO"
"13161","White",0,0,1,1,2019,"Male","CA"
"13162","Black",0,0,1,0,2019,"Male","MO"
"13163","Black",0,0,1,0,2019,"Male","AR"
"13164","White",0,0,1,0,2019,"Male","CO"
"13165","Black",0,0,1,1,2019,"Male","MD"
"13166","Race unspecified",0,0,1,1,2019,"Male","IA"
"13167","Race unspecified",0,0,1,1,2019,"Male","CO"
"13168","Black",0,0,1,0,2019,"Male","AL"
"13169","White",0,0,1,0,2019,"Female","KS"
"13170","White",0,0,1,0,2019,"Male","NC"
"13171","Race unspecified",0,0,1,0,2019,"Male","MS"
"13172","Race unspecified",0,0,1,0,2019,"Male","MO"
"13173","Hispanic",0,0,1,0,2019,"Male","WA"
"13174","White",0,0,1,0,2019,"Female","TX"
"13175","Race unspecified",0,0,1,0,2019,"Male","CA"
"13176","Race unspecified",0,0,1,0,2019,"Male","WA"
"13177","Race unspecified",0,0,1,0,2019,"NULL","NM"
"13178","Black",0,0,1,0,2019,"Female","VA"
"13179","Hispanic",0,0,1,1,2019,"Male","AZ"
"13180","Hispanic",0,0,1,0,2019,"Male","NV"
"13181","Hispanic",0,0,1,0,2019,"Male","CA"
"13182","Race unspecified",0,0,1,1,2019,"Male","FL"
"13183","White",0,0,1,0,2019,"Male","MS"
"13184","Black",0,0,1,0,2019,"Female","MS"
"13185","Black",0,0,1,0,2019,"Male","MS"
"13186","White",0,0,1,1,2019,"Male","TX"
"13187","White",0,0,1,1,2019,"Male","AZ"
"13188","Race unspecified",0,0,1,0,2019,"NULL","VA"
"13189","White",0,0,1,0,2019,"Male","AZ"
"13190","Black",0,0,1,0,2019,"Male","IL"
"13191","Black",0,0,1,0,2019,"Female","IN"
"13192","White",0,0,1,0,2019,"Female","CO"
"13193","White",0,0,1,0,2019,"Male","CO"
"13194","Black",0,0,1,0,2019,"Male","IN"
"13195","Black",0,0,1,0,2019,"Male","SC"
"13196","Race unspecified",0,0,1,0,2019,"Male","FL"
"13197","White",0,0,1,0,2019,"Male","OH"
"13198","Black",0,0,1,0,2019,"Male","CA"
"13199","Black",0,0,1,0,2019,"Male","CA"
"13200","Black",0,0,1,0,2019,"Male","NY"
"13201","White",0,0,1,0,2019,"Male","NY"
"13202","Race unspecified",0,0,1,0,2019,"Male","CA"
"13203","Black",0,0,1,0,2019,"Female","KY"
"13204","Hispanic",0,0,1,0,2019,"Male","CA"
"13205","White",0,0,1,0,2019,"Male","IL"
"13206","White",0,0,1,0,2019,"Male","NY"
"13207","Race unspecified",0,0,1,0,2019,"Male","NC"
"13208","White",0,0,1,0,2019,"Male","MN"
"13209","Hispanic",0,0,1,0,2019,"Male","CA"
"13210","Black",0,0,1,0,2019,"Male","TX"
"13211","Black",0,0,1,0,2019,"Male","MS"
"13212","Race unspecified",0,0,1,0,2019,"Female","OH"
"13213","Asian",0,0,1,0,2019,"Female","MS"
"13214","Black",0,0,1,0,2019,"Male","IL"
"13215","White",0,0,1,0,2019,"Male","AL"
"13216","Race unspecified",0,0,1,0,2019,"Male","GA"
"13217","Black",0,0,1,0,2019,"Male","TN"
"13218","Hispanic",0,0,1,0,2019,"Male","CA"
"13219","White",0,0,1,0,2019,"Male","MS"
"13220","Black",0,0,1,0,2019,"Male","AZ"
"13221","Hispanic",0,0,1,0,2019,"Male","CA"
"13222","Hispanic",0,0,1,0,2019,"Male","CA"
"13223","Race unspecified",0,0,1,0,2019,"Male","AZ"
"13224","Race unspecified",0,0,1,0,2019,"Male","HI"
"13225","Hispanic",0,0,1,0,2019,"Male","CO"
"13226","Black",0,0,1,0,2019,"Male","TX"
"13227","Black",0,0,1,0,2019,"Male","FL"
"13228","White",0,0,1,0,2019,"Female","FL"
"13229","Race unspecified",0,0,1,1,2019,"Male","CO"
"13230","White",0,0,1,0,2019,"Male","AL"
"13231","Race unspecified",0,0,1,1,2019,"Male","SC"
"13232","White",0,0,1,1,2019,"Male","MN"
"13233","Black",0,0,1,0,2019,"Female","TN"
"13234","White",0,0,1,1,2019,"Male","OH"
"13235","Race unspecified",0,0,1,1,2019,"Male","LA"
"13236","Black",0,0,1,1,2019,"Male","TX"
"13237","White",0,0,1,0,2019,"Female","CA"
"13238","Black",0,0,1,0,2019,"Female","SC"
"13239","Hispanic",0,0,1,1,2019,"Male","CO"
"13240","White",0,0,1,1,2019,"Male","WA"
"13241","Race unspecified",0,0,1,0,2019,"Male","TX"
"13242","White",0,0,1,0,2019,"Female","KY"
"13243","Race unspecified",0,0,1,0,2019,"Male","WI"
"13244","Black",0,0,1,0,2019,"Female","IL"
"13245","White",0,0,1,0,2019,"Female","MD"
"13246","Race unspecified",0,0,1,0,2019,"Male","CO"
"13247","Race unspecified",0,0,1,1,2019,"Male","MS"
"13248","Race unspecified",0,0,1,0,2019,"Male","GA"
"13249","Black",0,0,1,1,2019,"Male","WV"
"13250","White",0,0,1,0,2019,"Male","AZ"
"13251","Hispanic",0,0,1,0,2019,"Male","WA"
"13252","Black",0,0,1,0,2019,"Male","FL"
"13253","Race unspecified",0,0,1,1,2019,"Male","AZ"
"13254","Race unspecified",0,0,1,0,2019,"Male","OR"
"13255","Race unspecified",0,0,1,1,2019,"Male","TX"
"13256","Race unspecified",0,0,1,1,2019,"Male","CA"
"13257","Black",0,0,1,0,2019,"Male","OH"
"13258","Black",0,0,1,0,2019,"Female","OH"
"13259","Race unspecified",0,0,1,1,2019,"Male","CO"
"13260","Race unspecified",0,0,1,1,2019,"Male","MD"
"13261","Black",0,0,1,0,2019,"Female","MS"
"13262","Black",0,0,1,1,2019,"Female","FL"
"13263","Race unspecified",0,0,1,1,2019,"Male","GA"
"13264","Black",0,0,1,0,2019,"Male","GA"
"13265","Race unspecified",0,0,1,0,2019,"Male","GA"
"13266","Hispanic",0,0,1,0,2019,"Female","TX"
"13267","White",0,0,1,0,2019,"Male","TX"
"13268","Hispanic",0,0,1,0,2019,"Male","TX"
"13269","Race unspecified",0,0,1,0,2019,"Female","TX"
"13270","White",0,0,1,0,2019,"Male","TX"
"13271","Black",0,0,1,0,2019,"Male","GA"
"13272","Black",0,0,1,0,2019,"Male","GA"
"13273","Black",0,0,1,0,2019,"Female","IL"
"13274","Black",0,0,1,0,2019,"Male","IL"
"13275","Race unspecified",0,0,1,0,2019,"Male","CT"
"13276","Black",0,0,1,0,2019,"Male","LA"
"13277","Black",0,0,1,0,2019,"Male","LA"
"13278","Black",0,0,1,0,2019,"Female","LA"
"13279","White",0,0,1,0,2019,"Female","OR"
"13280","Race unspecified",0,0,1,0,2019,"Male","AL"
"13281","Race unspecified",0,0,1,0,2019,"Male","TX"
"13282","Race unspecified",0,0,1,0,2019,"NULL","MI"
"13283","Black",0,0,1,0,2019,"Male","WV"
"13284","Black",0,0,1,0,2019,"Male","MS"
"13285","Race unspecified",0,0,1,1,2019,"Male","MO"
"13286","Hispanic",0,0,1,0,2019,"Female","FL"
"13287","Black",0,0,1,1,2019,"Male","CA"
"13288","Race unspecified",0,0,1,0,2019,"Male","WA"
"13289","White",0,0,1,0,2019,"Male","WA"
"13290","White",0,0,1,0,2019,"Female","MA"
"13291","White",0,0,1,0,2019,"Female","NH"
"13292","White",0,0,1,0,2019,"Male","NH"
"13293","Race unspecified",0,0,1,0,2019,"Male","VA"
"13294","Race unspecified",0,0,1,0,2019,"NULL","TX"
"13295","Hispanic",0,0,1,0,2019,"Male","UT"
"13296","Black",0,0,1,1,2019,"Male","NC"
"13297","Race unspecified",0,0,1,0,2019,"Male","TX"
"13298","White",0,0,1,0,2019,"Female","AL"
"13299","Race unspecified",0,0,1,0,2019,"Male","AL"
"13300","Race unspecified",0,0,1,0,2019,"Male","AL"
"13301","Race unspecified",0,0,1,0,2019,"Male","AL"
"13302","Black",0,0,1,0,2019,"Female","AL"
"13303","White",0,0,1,0,2019,"Male","MO"
"13304","White",0,0,1,0,2019,"Male","CO"
"13305","Race unspecified",0,0,1,0,2019,"Male","ID"
"13306","Black",0,0,1,0,2019,"Female","VA"
"13307","White",0,0,1,0,2019,"Male","MO"
"13308","White",0,0,1,0,2019,"Female","CA"
"13309","Hispanic",0,0,1,0,2019,"NULL","NM"
"13310","Hispanic",0,0,1,0,2019,"NULL","NM"
"13311","White",0,0,1,0,2019,"Male","TN"
"13312","Black",0,0,1,0,2019,"Male","GA"
"13313","Hispanic",0,0,1,0,2019,"Male","WI"
"13314","Race unspecified",0,0,1,0,2019,"NULL","CA"
"13315","Black",0,0,1,0,2019,"Female","SC"
"13316","White",0,0,1,0,2019,"Male","WA"
"13317","White",0,0,1,0,2019,"Male","CA"
"13318","Race unspecified",0,0,1,0,2019,"Male","TX"
"13319","Black",0,0,1,0,2019,"Male","GA"
"13320","White",0,0,1,0,2019,"Male","ID"
"13321","Race unspecified",0,0,1,0,2019,"Male","WV"
"13322","Black",0,0,1,0,2019,"Female","SC"
"13323","Black",0,0,1,0,2019,"Male","SC"
"13324","White",0,0,1,0,2019,"Male","DC"
"13325","White",0,0,1,0,2019,"Female","OK"
"13326","White",0,0,1,0,2019,"Female","OK"
"13327","Race unspecified",0,0,1,1,2019,"Male","GA"
"13328","Race unspecified",0,0,1,0,2019,"Male","AR"
"13329","Race unspecified",0,0,1,0,2019,"Male","WI"
"13330","Hispanic",0,0,1,0,2019,"Male","GA"
"13331","Hispanic",0,0,1,0,2019,"Female","GA"
"13332","Race unspecified",0,0,1,0,2019,"Male","WI"
"13333","Race unspecified",0,0,1,0,2019,"Male","TX"
"13334","Race unspecified",0,0,1,0,2019,"Male","MT"
"13335","Race unspecified",0,0,1,0,2019,"NULL","VA"
"13336","White",0,0,1,0,2019,"Male","CO"
"13337","Race unspecified",0,0,1,0,2019,"Male","AL"
"13338","Race unspecified",0,0,1,0,2019,"Male","CA"
"13339","Black",0,0,1,0,2019,"Female","NC"
"13340","Race unspecified",0,0,1,0,2019,"Male","CO"
"13341","Race unspecified",0,0,1,0,2019,"Male","CO"
"13342","Race unspecified",0,0,1,0,2019,"Female","WV"
"13343","NA_PI",0,0,1,0,2019,"Male","MT"
"13344","Race unspecified",0,0,1,0,2019,"Male","OR"
"13345","Black",0,0,1,0,2019,"Male","WI"
"13346","Black",0,0,1,0,2019,"Male","WI"
"13347","Race unspecified",0,0,1,0,2019,"Male","CA"
"13348","Hispanic",0,0,1,0,2019,"Male","CA"
"13349","Hispanic",0,0,1,0,2019,"Male","TX"
"13350","Race unspecified",0,0,1,0,2019,"Male","TX"
"13351","Race unspecified",0,0,1,0,2019,"Male","CA"
"13352","Race unspecified",0,0,1,0,2019,"Male","FL"
"13353","Other",0,0,1,0,2019,"Male","IL"
"13354","Race unspecified",0,0,1,0,2019,"Male","CA"
"13355","Asian",0,0,1,0,2019,"Male","CA"
"13356","Race unspecified",0,0,1,0,2019,"Male","NM"
"13357","White",0,0,1,0,2019,"Male","WA"
"13358","Race unspecified",0,0,1,0,2019,"Male","CA"
"13359","Black",0,0,1,0,2019,"Male","KY"
"13360","Race unspecified",0,0,1,0,2019,"Male","OH"
"13361","Black",0,0,1,0,2019,"Male","WI"
"13362","White",0,0,1,0,2019,"Male","WI"
"13363","Hispanic",0,0,1,0,2019,"Male","TX"
"13364","Black",0,0,1,0,2019,"Male","CA"
"13365","NA_PI",0,0,1,0,2019,"Male","AZ"
"13366","Race unspecified",0,0,1,0,2019,"Male","CO"
"13367","Race unspecified",0,0,1,0,2019,"Male","CO"
"13368","White",0,0,1,0,2019,"Female","OH"
"13369","Race unspecified",0,0,1,0,2019,"Male","KY"
"13370","Race unspecified",0,0,1,0,2019,"Male","CA"
"13371","White",0,0,1,0,2019,"Male","ME"
"13372","White",0,0,1,0,2019,"Male","SC"
"13373","Black",0,0,1,0,2019,"Male","IL"
"13374","Race unspecified",0,0,1,0,2019,"Male","FL"
"13375","White",0,0,1,1,2019,"Male","WI"
"13376","White",0,0,1,1,2019,"Male","MS"
"13377","White",0,0,1,0,2019,"Male","KS"
"13378","White",0,0,1,0,2019,"Male","FL"
"13379","Race unspecified",0,0,1,0,2019,"Male","TX"
"13380","Black",0,0,1,0,2019,"Female","IL"
"13381","Black",0,0,1,0,2019,"Male","IL"
"13382","Black",0,0,1,0,2019,"Male","TX"
"13383","Black",0,0,1,1,2019,"Male","IL"
"13384","Black",0,0,1,0,2019,"Male","TX"
"13385","Race unspecified",0,0,1,1,2019,"Male","NC"
"13386","Race unspecified",0,0,1,1,2019,"Male","TX"
"13387","Black",0,0,1,1,2019,"Female","AL"
"13388","Race unspecified",0,0,1,1,2019,"Male","MD"
"13389","Race unspecified",0,0,1,0,2019,"Female","CA"
"13390","Black",0,0,1,0,2019,"Male","VA"
"13391","Hispanic",0,0,1,0,2019,"Male","MO"
"13392","White",0,0,1,1,2019,"Male","ME"
"13393","Race unspecified",0,0,1,0,2019,"Male","WA"
"13394","Race unspecified",0,0,1,0,2019,"Male","TX"
"13395","Race unspecified",0,0,1,1,2019,"Male","LA"
"13396","Race unspecified",0,0,1,1,2019,"Male","CA"
"13397","White",0,0,1,1,2019,"Male","OK"
"13398","Race unspecified",0,0,1,1,2019,"Male","CA"
"13399","White",0,0,1,1,2019,"Male","TN"
"13400","Race unspecified",0,0,1,0,2019,"Male","MI"
"13401","Black",0,0,1,1,2019,"Male","NY"
"13402","White",0,0,1,1,2019,"Male","CA"
"13403","Unknown race",0,1,0,0,2018,"Male","CA"
"13404","Unknown race",0,1,0,0,2018,"Male","GA"
"13405","Unknown race",0,1,0,0,2018,"Male","CA"
"13406","White",0,1,0,0,2018,"Female","FL"
"13407","Unknown race",0,1,0,0,2018,"Male","AZ"
"13408","Unknown race",0,1,0,0,2018,"Male","CA"
"13409","Hispanic",0,1,0,0,2018,"Male","CA"
"13410","Unknown race",0,1,0,0,2018,"Male","NM"
"13411","Unknown race",0,1,0,0,2018,"Male","TX"
"13412","Unknown race",0,1,0,0,2018,"Male","TX"
"13413","Hispanic",0,1,0,0,2018,"Female","CA"
"13414","Hispanic",0,1,0,0,2018,"Male","CA"
"13415","Hispanic",0,1,0,0,2018,"Male","CA"
"13416","Unknown race",0,1,0,0,2018,"Male","TX"
"13417","Unknown race",0,1,0,0,2018,"Male","TX"
"13418","White",0,1,0,1,2018,"Male","AL"
"13419","Hispanic",0,1,0,0,2018,"Male","TX"
"13420","Hispanic",0,1,0,0,2018,"Male","CA"
"13421","Unknown race",0,1,0,0,2018,"Male","TX"
"13422","Unknown race",0,1,0,0,2018,"Male","CA"
"13423","Unknown race",0,1,0,0,2018,"Male","FL"
"13424","Unknown race",0,1,0,0,2018,"Male","AZ"
"13425","Unknown race",0,1,0,0,2018,"Male","FL"
"13426","Unknown race",0,1,0,0,2018,"Male","TX"
"13427","Unknown race",0,1,0,0,2018,"Male","FL"
"13428","White",0,1,0,1,2018,"Male","OR"
"13429","Unknown race",0,1,0,0,2018,"Male","CA"
"13430","Unknown race",0,1,0,0,2018,"Male","MO"
"13431","White",0,1,0,0,2018,"Male","WA"
"13432","White",0,1,0,0,2018,"Female","CA"
"13433","Unknown race",0,1,0,0,2018,"Male","TX"
"13434","Unknown race",0,1,0,0,2018,"Male","OH"
"13435","Unknown race",0,1,0,0,2018,"Male","CA"
"13436","Hispanic",0,1,0,0,2018,"Male","CA"
"13437","Unknown race",0,1,0,0,2018,"Female","TX"
"13438","Unknown race",0,1,0,0,2018,"Male","FL"
"13439","Unknown race",0,1,0,0,2018,"Male","CO"
"13440","Unknown race",0,1,0,0,2018,"Female","TX"
"13441","Unknown race",0,1,0,0,2018,"Male","CA"
"13442","Unknown race",0,1,0,0,2018,"Male","CO"
"13443","Unknown race",0,1,0,0,2018,"Male","CA"
"13444","White",0,1,0,0,2018,"Female","GA"
"13445","White",0,1,0,0,2018,"Male","GA"
"13446","Unknown race",0,1,0,0,2018,"Male","CO"
"13447","Unknown race",0,1,0,0,2018,"Male","CA"
"13448","Unknown race",0,1,0,0,2018,"Male","CA"
"13449","Unknown race",0,1,0,0,2018,"Male","TX"
"13450","White",0,1,0,0,2018,"Male","CA"
"13451","Unknown race",0,1,0,0,2018,"Female","CO"
"13452","Unknown race",0,1,0,0,2018,"Male","CA"
"13453","Unknown race",0,1,0,0,2018,"Male","MO"
"13454","Unknown race",0,1,0,0,2018,"Male","ID"
"13455","Unknown race",0,1,0,0,2018,"Male","MI"
"13456","Unknown race",0,1,0,0,2018,"Male","GA"
"13457","Unknown race",0,1,0,0,2018,"Male","WA"
"13458","Unknown race",0,1,0,0,2018,"Male","WI"
"13459","Unknown race",0,1,0,0,2018,"Male","SC"
"13460","Unknown race",0,1,0,0,2018,"Male","AZ"
"13461","Unknown race",0,1,0,0,2018,"Male","TX"
"13462","Unknown race",0,1,0,1,2018,"Male","OH"
"13463","White",0,1,0,0,2018,"Male","CA"
"13464","Unknown race",0,1,0,0,2018,"Male","CO"
"13465","Unknown race",0,1,0,0,2018,"Male","TX"
"13466","Unknown race",0,1,0,0,2018,"Male","CO"
"13467","Unknown race",0,1,0,0,2018,"Male","CO"
"13468","White",0,1,0,1,2018,"Male","OK"
"13469","Unknown race",0,1,0,0,2018,"Female","MD"
"13470","Unknown race",0,1,0,0,2018,"Male","OK"
"13471","White",0,1,0,0,2018,"Male","MO"
"13472","NA_PI",0,1,0,0,2018,"Male","AK"
"13473","Hispanic",0,1,0,0,2018,"Male","AZ"
"13474","Unknown race",0,1,0,0,2018,"Male","AZ"
"13475","NA_PI",0,1,0,1,2018,"Male","KY"
"13476","Unknown race",0,1,0,0,2018,"Male","TX"
"13477","Unknown race",0,1,0,0,2018,"Male","TX"
"13478","Unknown race",0,1,0,0,2018,"Male","SD"
"13479","Unknown Race",0,1,0,0,2018,"Male","CA"
"13480","Black",0,1,0,0,2018,"Male","MO"
"13481","Hispanic",0,1,0,0,2018,"Male","PA"
"13482","Black",0,1,0,0,2018,"Male","TX"
"13483","Hispanic",0,1,0,0,2018,"Male","CA"
"13484","Black",0,1,0,0,2018,"Male","WV"
"13485","White",0,1,0,0,2018,"Male","OK"
"13486","NA_PI",0,1,0,0,2018,"Male","UT"
"13487","Unknown Race",0,1,0,0,2018,"Male","TX"
"13488","Unknown Race",0,1,0,0,2018,"Male","OK"
"13489","Hispanic",0,1,0,0,2018,"Male","CA"
"13490","Unknown Race",0,1,0,0,2018,"Male","CA"
"13491","Unknown Race",0,1,0,0,2018,"Male","TX"
"13492","Black",0,1,0,0,2018,"Male","GA"
"13493","Unknown Race",0,1,0,0,2018,"Male","AZ"
"13494","Hispanic",0,1,0,0,2018,"Male","TX"
"13495","Hispanic",0,1,0,0,2018,"Male","CA"
"13496","Unknown Race",0,1,0,0,2018,"Male","MS"
"13497","Unknown Race",0,1,0,0,2017,"Female","CA"
"13498","Unknown Race",0,1,0,0,2017,"Male","WA"
"13499","Unknown Race",0,1,0,0,2017,"Male","AL"
"13500","Unknown Race",0,1,0,0,2017,"Male","CO"
"13501","Hispanic",0,1,0,0,2017,"Male","AZ"
"13502","Unknown Race",0,1,0,0,2017,"Male","WV"
"13503","Black",0,1,0,0,2017,"Male","MS"
"13504","Black",0,1,0,0,2017,"Male","MS"
"13505","White",0,1,0,0,2017,"Male","MS"
"13506","Unknown Race",0,1,0,0,2017,"Male","MI"
"13507","White",0,1,0,0,2017,"Male","CA"
"13508","Hispanic",0,1,0,0,2017,"Male","CA"
"13509","Black",0,1,0,0,2017,"Male","CA"
"13510","White",0,1,0,0,2017,"Male","CO"
"13511","Unknown Race",0,1,0,0,2017,"Male","TX"
"13512","Unknown Race",0,1,0,0,2017,"Female","TX"
"13513","Black",0,1,0,0,2017,"Male","IL"
"13514","Unknown Race",0,1,0,0,2017,"Male","CA"
"13515","Black",0,1,0,0,2017,"Transgender","MO"
"13516","Hispanic",0,1,0,0,2017,"Male","CA"
"13517","Hispanic",0,1,0,0,2017,"Male","TX"
"13518","Black",0,1,0,1,2017,"Male","MO"
"13519","Hispanic",0,1,0,1,2017,"Male","CA"
"13520","White",0,1,0,0,2017,"Female","CA"
"13521","Unknown Race",0,1,0,0,2017,"Male","FL"
"13522","Unknown Race",0,1,0,0,2017,"Male","MI"
"13523","White",0,1,0,0,2017,"Male","MS"
"13524","Hispanic",0,1,0,0,2017,"Male","FL"
"13525","Hispanic",0,1,0,0,2017,"Male","CA"
"13526","White",0,1,0,0,2017,"Male","ID"
"13527","Hispanic",0,1,0,0,2017,"Male","TX"
"13528","White",0,1,0,1,2017,"Male","GA"
"13529","White",0,1,0,0,2017,"Female","PA"
"13530","White",0,1,0,1,2017,"Male","OR"
"13531","White",0,1,0,0,2017,"Male","SC"
"13532","Unknown Race",0,1,0,0,2017,"Male","NJ"
"13533","Unknown Race",0,1,0,0,2017,"Male","CA"
"13534","Black",0,1,0,0,2017,"Female","WI"
"13535","Unknown Race",0,1,0,0,2017,"Male","CA"
"13536","Unknown Race",0,1,0,0,2017,"Male","KY"
"13537","Unknown Race",0,1,0,0,2017,"Male","TX"
"13538","Black",0,1,0,1,2017,"Male","NJ"
"13539","White",0,1,0,1,2017,"Male","OH"
"13540","NA_PI",0,1,0,0,2017,"Male","NM"
"13541","White",0,1,0,1,2017,"Male","IN"
"13542","Unknown Race",0,1,0,0,2017,"Male","PA"
"13543","Hispanic",0,1,0,1,2017,"Male","MO"
"13544","Black",0,1,0,1,2017,"Male","IL"
"13545","Unknown Race",0,1,0,0,2017,"Female","WV"
"13546","Black",0,1,0,0,2016,"Male","AL"
"13547","Hispanic",0,1,0,0,2016,"Male","CA"
"13548","Unknown Race",0,1,0,0,2016,"Male","CA"
"13549","Unknown Race",0,1,0,0,2016,"Male","FL"
"13550","White",0,1,0,0,2016,"Male","TX"
"13551","Black",0,1,0,0,2016,"Male","MI"
"13552","White",0,1,0,0,2016,"Female","NC"
"13553","Black",0,1,0,1,2016,"Male","GA"
"13554","White",0,1,0,0,2016,"Male","CA"
"13555","Pacific Islander",0,1,0,0,2016,"Male","CA"
"13556","White",0,1,0,1,2016,"Male","FL"
"13557","White",0,1,0,1,2016,"Male","WA"
"13558","White",0,1,0,1,2016,"Male","NJ"
"13559","Hispanic",0,1,0,1,2016,"Male","GA"
"13560","Hispanic",0,1,0,0,2016,"Male","CA"
"13561","Hispanic",0,1,0,1,2016,"Male","AZ"
"13562","White",0,1,0,0,2016,"Female","FL"
"13563","White",0,1,0,1,2016,"Male","VA"
"13564","White",0,1,0,0,2016,"Male","CT"
"13565","White",0,1,0,1,2016,"Male","NY"
"13566","Hispanic",0,1,0,0,2016,"Male","CA"
"13567","Black",0,1,0,0,2016,"Unknown","TX"
"13568","Unknown race",0,1,0,0,2016,"Male","AZ"
"13569","White",0,1,0,0,2016,"Female","MI"
"13570","NA_PI",0,1,0,1,2016,"Male","AZ"
"13571","White",0,1,0,0,2016,"Male","AZ"
"13572","White",0,1,0,0,2016,"Male","IN"
"13573","Hispanic",0,1,0,1,2016,"Male","AZ"
"13574","Unknown race",0,1,0,0,2016,"Male","OR"
"13575","Hispanic",0,1,0,1,2016,"Male","CA"
"13576","Black",0,1,0,0,2016,"Male","OK"
"13577","White",0,1,0,0,2016,"Male","AR"
"13578","White",0,1,0,1,2016,"Male","TX"
"13579","Black",0,1,0,1,2016,"Male","PA"
"13580","Black",0,1,0,1,2016,"Male","WI"
"13581","Hispanic",0,1,0,1,2016,"Male","TX"
"13582","Black",0,1,0,0,2016,"Male","OH"
"13583","White",0,1,0,0,2016,"Female","NY"
"13584","Black",0,1,0,1,2016,"Male","IL"
"13585","Hispanic",0,1,0,1,2016,"Male","CO"
"13586","White",0,1,0,1,2016,"Male","IL"
"13587","Black",0,1,0,0,2016,"Female","KY"
"13588","Hispanic",0,1,0,1,2016,"Male","NM"
"13589","White",0,1,0,1,2016,"Male","KY"
"13590","White",0,1,0,1,2016,"Male","TN"
"13591","Unknown race",0,1,0,0,2015,"Male","CO"
"13592","Unknown race",0,1,0,0,2015,"Male","CA"
"13593","White",0,1,0,0,2015,"Male","CA"
"13594","White",0,1,0,1,2015,"Male","MO"
"13595","Black",0,1,0,0,2015,"Female","IN"
"13596","Black",0,1,0,0,2015,"Male","CO"
"13597","White",0,1,0,0,2015,"Male","OR"
"13598","White",0,1,0,0,2015,"Female","PA"
"13599","Black",0,1,0,0,2015,"Male","OK"
"13600","Hispanic",0,1,0,0,2015,"Male","CA"
"13601","White",0,1,0,1,2015,"Male","AL"
"13602","Black",0,1,0,1,2015,"Male","LA"
"13603","Black",0,1,0,0,2015,"Male","NC"
"13604","Black",0,1,0,0,2015,"Male","KS"
"13605","White",0,1,0,1,2015,"Male","UT"
"13606","Hispanic",0,1,0,0,2015,"Male","CA"
"13607","White",0,1,0,1,2015,"Male","TX"
"13608","Black",0,1,0,1,2015,"Male","TX"
"13609","Black",0,1,0,0,2015,"Male","FL"
"13610","Hispanic",0,1,0,1,2015,"Male","TX"
"13611","Hispanic",0,1,0,0,2015,"Male","MA"
"13612","Black",0,1,0,0,2015,"Male","LA"
"13613","Black",0,1,0,0,2015,"Male","AR"
"13614","White",0,1,0,1,2015,"Male","TX"
"13615","Black",0,1,0,0,2015,"Female","TX"
"13616","Black",0,1,0,0,2015,"Male","PA"
"13617","Asian",0,1,0,1,2015,"Male","TX"
"13618","Hispanic",0,1,0,0,2015,"Male","FL"
"13619","Black",0,1,0,1,2015,"Male","PA"
"13620","White",0,1,0,1,2015,"Male","NY"
"13621","White",0,1,0,1,2015,"Male","TN"
"13622","White",0,1,0,0,2015,"Male","OH"
"13623","Hispanic",0,1,0,0,2015,"Male","CA"
"13624","Black",0,1,0,0,2015,"Male","NY"
"13625","Hispanic",0,1,0,1,2015,"Male","TX"
"13626","Hispanic",0,1,0,0,2015,"Male","MO"
"13627","NA_PI",0,1,0,0,2015,"Male","WA"
"13628","Black",0,1,0,0,2015,"Male","TN"
"13629","White",0,1,0,1,2015,"Male","WI"
"13630","Black",0,1,0,1,2015,"Male","CA"
"13631","White",0,1,0,0,2015,"Male","WA"
"13632","Black",0,1,0,0,2015,"Male","TX"
"13633","White",0,1,0,1,2015,"Male","AL"
"13634","White",0,1,0,0,2015,"Male","TX"
"13635","Black",0,1,0,1,2015,"Male","AL"
"13636","White",0,1,0,0,2015,"Male","FL"
"13637","Black",0,1,0,0,2015,"Female","VA"
